player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0032399,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,14.0,0.0,0.0,-2.6777201897348277,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032434,2024,REG,17,30,199.0,1,2.0,2.0,2.0,2,1,241.0,116.0,8.0,-12.354177547361862,0,0.9299065420560748,0.008527822015022161,3,4.0,0,0.0,0.0,0.0,-0.9902776144444942,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.360000000000001,6.360000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025521669341894065
00-0032464,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,1.0,-0.9838963696965948,0,17,22,215.0,2,0.0,0.0,176.0,137.0,10.0,13.291553911174425,0,6.73663878494387,0.7975057697291976,0.7255066613179323,1.704113317516349,1.0,39.5,56.5,10,0.0738255033557047,0.09523809523809523,0.0900131406044678,0.18692873122403325,0.0813777441332324,0.10526315789473684,0.07575757575757576,0.07947019867549669,0.09332045101398462,0.08615482688553329,0.7214765100671141,0.052982989178341676
00-0032688,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,4,5.0,0,0.0,0.0,47.0,1.0,0.0,-8.406382423301693,0,0.10638297872340426,0.10810810810810811,0.15562913907284767,0.27110255951315554,0.0,0.5,1.5,1,0.10256410256410256,0.15210355987055016,0.006535947712418301,0.275529001742594,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.017777777777777778,0.1282051282051282,0.020161290322580645
00-0032764,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,325,1921.0,16,3.0,1.0,94.0,40.596154030029325,0,19,22,193.0,2,0.0,0.0,-25.0,216.0,11.0,9.010280206304742,0,25.501190476190473,0.8977245043431621,-0.1670150158744486,1.2296762454026293,0.0,317.40000000000003,336.40000000000003,17,0.04612159329140461,-0.006006727534839019,0.10354745925215723,0.0643770079092357,0.04607304846025304,0.04878048780487805,0.05527638190954774,0.05416666666666667,0.04742676813256555,0.046614536329178044,0.40461215932914046,0.1934044706098795
00-0032775,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,64,505.0,7,0.0,0.0,983.0,71.0,27.0,10.128387025030207,0,7.741325017410342,1.9476481673815862,4.282320308564567,5.919096467067575,0.0,92.5,123.5,17,0.11449016100178891,0.238360814742968,0.03626149131767109,0.3624238932970578,0.123291015625,0.3181818181818182,0.140625,0.1588785046728972,0.2207364169034091,0.16226917613636366,0.9033989266547406,0.08790410978404771
00-0032918,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,10.0,1,0.0,0.0,1.0,1.4581936335598584,0,5,6,35.0,0,1.0,1.0,1.0,29.0,1.0,-4.691614097566344,0,2.7,0.19555843811543705,0.011499536285243112,0.3013873325728258,0.0,8.5,13.5,5,0.03550295857988166,0.0006693440428380187,0.054307116104868915,0.0537899131040929,0.02539912917271408,0.0,0.01639344262295082,0.014084507042253521,0.01269956458635704,0.020319303338171266,0.20710059171597633,0.02950045889602727
00-0032943,2024,REG,1,1,3.0,0,0.0,0.0,0.0,0,0,-5.0,8.0,0.0,-1.8986855424009264,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010318142734307824
00-0032950,2024,REG,12,19,118.0,0,0.0,4.0,22.0,0,0,125.0,68.0,5.0,-6.755748213689312,0,4.816666666666666,0.004072997428597604,3,0.0,0,0.0,0.0,0.0,-3.542609063675627,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.72,4.72,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04226361031518624
00-0033009,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,24.0,0.0,0.0,-0.43441603682003915,0,0.0,0.0,1,3.0,0,0.0,0.0,1.0,0.8741657285718247,0,39,57,390.0,0,0.0,0.0,420.0,189.0,20.0,3.8258736898387156,0,21.494144427262874,1.8845962279233337,1.8072974583553312,4.092002562733732,0.0,39.300000000000004,78.3,15,0.11850311850311851,0.1109350237717908,0.1330049261083744,0.2665026967721104,0.1218369259606373,0.0,0.13793103448275862,0.12195121951219512,0.06091846298031865,0.09746954076850985,0.8108108108108109,0.07029103901466864
00-0033040,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,53.0,0,0.0,0.0,2.0,-1.2360637185629457,0,81,122,959.0,6,0.0,0.0,1369.0,292.0,54.0,28.03369799626112,0,12.506457865894003,3.6829446820459593,6.747123008773734,10.247403129210552,0.0,137.2,218.2,17,0.20642978003384094,0.36890326057666395,0.1321266968325792,0.6047672785120926,0.23761149653121902,0.2727272727272727,0.24434389140271492,0.24691358024691357,0.2551693846292459,0.24463465177042976,1.622673434856176,0.1537117657832819
00-0033045,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,74,226.0,3,1.0,1.0,14.0,-16.14253263550927,0,12,15,69.0,0,0.0,0.0,-27.0,97.0,3.0,-0.8172530852961652,0,-11.592857142857143,0.3910935759165499,-0.0725784305277097,0.5358354625054281,0.0,45.5,57.5,15,0.027124773960216998,-0.006481036965914546,0.05514496873223423,0.03550233136759386,0.019166666666666665,0.0,0.017964071856287425,0.015957446808510637,0.009583333333333333,0.015333333333333332,0.12477396021699819,0.04796463129796463
00-0033077,2024,REG,185,286,1978.0,11,8.0,21.0,112.0,4,1,2270.0,939.0,87.0,-7.367385972918669,0,7.760683276928484,0.5714389775987134,13,54.0,1,0.0,0.0,5.0,4.512992455798667,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,116.52,116.52,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16767880270542523
00-0033090,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,97,674.0,2,0.0,0.0,682.0,268.0,40.0,24.198654983008804,0,17.54724316269301,3.258139779659161,3.136533101540821,7.082782840567316,0.0,79.4,145.4,16,0.19438877755511022,0.1914117316867808,0.16451810926949048,0.44471255168209,0.21727917472598324,0.11764705882352941,0.26143790849673204,0.24705882352941178,0.16746311677475634,0.19735275154549248,1.3507014028056112,0.1273784910817535
00-0033106,2024,REG,390,539,4629.0,37,12.0,31.0,234.0,6,0,3406.0,2635.0,236.0,167.50168968876793,1,26.3140734144755,3.373677148639063,35,56.0,0,0.0,0.0,9.0,-3.12486233766038,0,1,1,7.0,1,0.0,0.0,5.0,2.0,1.0,1.72411598067265,0,1.4,0.05263157894736842,0.06329113924050633,0.12325116588940706,0.0,323.46000000000004,324.46000000000004,17,0.0018148820326678765,0.0014338973329509608,0.0007493443237167478,0.0038694409153625835,0.001483679525222552,0.02564102564102564,0.004132231404958678,0.0071174377224199285,0.013562352583124096,0.00631514874838317,0.012704174228675136,0.1759239177583066
00-0033110,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,12,66.0,2,0.0,0.0,26.0,48.0,5.0,4.95815538212698,0,6.690476190476191,0.387406015037594,0.20184844231823693,0.7224029321791567,0.0,18.6,26.6,3,0.13043478260869565,0.05405405405405406,0.11650485436893204,0.2388954171562867,0.10426540284360189,0.6666666666666666,0.16129032258064516,0.20588235294117646,0.38546603475513425,0.21674565560821485,0.717391304347826,0.12487090414045632
00-0033119,2024,REG,95,161,826.0,2,1.0,18.0,119.0,3,1,1093.0,437.0,41.0,-38.16767835544852,1,4.715298146932257,0.20683477984890117,15,62.0,0,1.0,0.0,5.0,3.1165734097594395,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.24,45.24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11343463216488642
00-0033217,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,22,147.0,1,0.0,0.0,211.0,49.0,7.0,7.8816694781509895,0,7.831129241129241,0.8431202339521524,0.7051283857198883,1.7582702209321504,0.0,20.7,32.7,12,0.061971830985915494,0.0541025641025641,0.04609595484477893,0.13623979776092454,0.05730994152046784,0.0625,0.06363636363636363,0.06349206349206349,0.05990497076023392,0.058347953216374274,0.4140845070422535,0.03377401363354679
00-0033246,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,19,27,142.0,2,0.0,0.0,115.0,83.0,8.0,4.871185683919329,0,35.85142679900744,1.0131719433906603,0.49092508290055353,1.8634054731163778,0.0,26.2,45.2,13,0.0665024630541872,0.033449680046538685,0.059841384282624366,0.12651343861851175,0.042024267534773604,0.07407407407407407,0.049689440993788817,0.05319148936170213,0.05804917080442384,0.0484342288426337,0.3497536945812808,0.038564578605190865
00-0033280,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,50,202.0,0,0.0,0.0,12.0,-2.8918295575713273,0,15,19,146.0,0,1.0,1.0,60.0,98.0,6.0,-5.7814743126635,0,5.012837837837838,0.714770523594053,0.2655746427272872,1.2580580353001807,0.0,32.800000000000004,47.800000000000004,4,0.17117117117117117,0.08450704225352113,0.24257425742574257,0.32436239055957367,0.1813664596273292,0.0,0.15384615384615385,0.13953488372093023,0.0906832298136646,0.14509316770186337,1.3153153153153154,0.17902621722846443
00-0033282,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,14.0,0,0.0,0.0,0.0,-1.8835772366146557,0,31,46,253.0,1,0.0,0.0,212.0,160.0,9.0,-10.305069814420941,0,39.44897173044873,1.53112532528676,0.9875285238838604,2.9879579546488424,0.0,32.7,63.7,14,0.10722610722610723,0.060571428571428575,0.0893355667225014,0.2092963036963037,0.07784615384615384,0.041666666666666664,0.060810810810810814,0.05813953488372093,0.05975641025641025,0.07061025641025641,0.5897435897435898,0.04922720247295209
00-0033288,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,78,94,1106.0,8,0.0,0.0,800.0,522.0,50.0,67.94492774419525,0,22.368920179307267,3.1110439106994106,3.0741067036124052,6.818440558577799,0.0,158.6,236.60000000000002,15,0.19789473684210526,0.19767729182110205,0.2993119266055046,0.45498393872003956,0.27837905864585955,0.42105263157894735,0.27624309392265195,0.29,0.34971584511240345,0.3069137732324771,2.328421052631579,0.18203920844489585
00-0033292,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,11.0,0,0.0,0.0,9.0,2.0,0.0,0.504246017197147,0,1.2222222222222223,0.023809523809523808,0.026865671641791045,0.05452025586353944,0.0,1.1,2.1,1,0.023255813953488372,0.026865671641791045,0.020618556701030927,0.05637625824366539,0.03374233128834356,0.0,0.0,0.0,0.01687116564417178,0.026993865030674847,0.2558139534883721,0.019365547768351164
00-0033293,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,255,1138.0,5,3.0,1.0,49.0,-13.446157851263338,0,51,62,408.0,2,2.0,2.0,54.0,411.0,20.0,3.297681135018966,0,-10.676289538074435,2.069369750443312,0.1497497783475827,3.2088794705082755,0.0,190.60000000000002,241.6,17,0.11313868613138686,0.011675675675675675,0.22909698996655517,0.17904856973762082,0.0931719570678237,0.05714285714285714,0.09523809523809523,0.08979591836734693,0.07515740710534043,0.0859661370828304,0.7445255474452555,0.15826433287915312
00-0033307,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1.3199654843192548,0,0.0,0.0,1,6.0,0,0.0,0.0,1.0,0.6992296387907118,0,28,38,305.0,1,0.0,0.0,353.0,94.0,13.0,8.128402362737233,0,13.608254753376706,1.2212622444474261,1.480360628470703,2.868145806600631,0.0,37.1,65.1,12,0.09620253164556962,0.11833724438484747,0.07269914926527456,0.23897359297623239,0.11726259131103421,0.06666666666666667,0.10077519379844961,0.09722222222222222,0.09196462898885044,0.10714340638216072,0.7721518987341772,0.06940002558526288
00-0033319,2024,REG,2,2,38.0,0,0.0,0.0,0.0,0,0,24.0,14.0,2.0,4.8687256226548925,0,5.80952380952381,0.0,3,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.32,1.32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355363497712252
00-0033357,2024,REG,2,4,21.0,0,1.0,0.0,0.0,0,0,53.0,9.0,1.0,-3.2176933154271543,0,0.3103448275862069,0.0,39,278.0,6,0.0,0.0,18.0,23.952851433306932,0,23,31,187.0,0,1.0,1.0,108.0,137.0,8.0,1.2136351755470969,0,10.05333269671505,1.0920978917882942,0.48202409134783286,1.9755637016259244,0.0,79.34,102.34,8,0.12863070539419086,0.06349206349206349,0.13405088062622308,0.24373970888493707,0.09749739311783108,0.0,0.1038961038961039,0.09090909090909091,0.04874869655891554,0.07799791449426487,0.7759336099585062,0.1384244981875237
00-0033375,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,44,394.0,3,0.0,0.0,439.0,141.0,20.0,18.695532686152028,1,14.743854939796256,1.336772789102329,2.255969676859657,3.5843379574552534,0.0,59.400000000000006,92.4,15,0.08924949290060852,0.14565361645653616,0.058946488294314384,0.2503971325161417,0.09246655714620981,0.08333333333333333,0.08928571428571429,0.08846153846153847,0.08789994523977157,0.09063991238363452,0.7991886409736308,0.05485176962256759
00-0033376,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,22.0,1,0.0,0.0,6.0,18.0,1.0,1.9607679708860815,0,19.5,0.19810008893200742,0.03825482336638234,0.3239285097544788,0.0,8.2,11.2,5,0.03571428571428571,0.0049586776859504135,0.03076923076923077,0.0575383707201889,0.017857142857142856,0.08333333333333333,0.01694915254237288,0.028169014084507043,0.050595238095238096,0.030952380952380953,0.15714285714285714,0.02280687464364258
00-0033439,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,12,65.0,0,1.0,1.0,51.0,30.0,2.0,-6.4712760925380906,0,7.635606060606061,0.3681238518583997,0.23617890918514495,0.717511014217201,0.0,4.5,12.5,8,0.041666666666666664,0.031384615384615386,0.02510460251046025,0.0876076923076923,0.03044496487119438,0.0,0.0196078431372549,0.018018018018018018,0.01522248243559719,0.024355971896955503,0.22569444444444445,0.01763046544428773
00-0033460,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,6.0,0,0.0,0.0,47.0,2.0,1.0,0.0889839306473732,0,0.1276595744680851,0.06896551724137931,0.1857707509881423,0.23348780155376858,0.0,0.6000000000000001,1.6,1,0.06666666666666667,0.16785714285714284,0.03225806451612903,0.2342857142857143,0.0379746835443038,0.0,0.16666666666666666,0.14285714285714285,0.0189873417721519,0.03037974683544304,0.2,0.024457352491592785
00-0033526,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,92.0,1,0.0,0.0,7.0,-0.6897319894387277,0,28,35,322.0,1,0.0,0.0,11.0,313.0,16.0,14.760987969615641,0,40.22799422799423,1.0269846725949752,0.059622480461481726,1.5822127452155,0.0,53.4,81.4,17,0.058333333333333334,0.002890173410404624,0.13217905405405406,0.08981213872832369,0.07958477508650519,0.038461538461538464,0.0730593607305936,0.06938775510204082,0.059023156774021826,0.07136012776151185,0.5366666666666666,0.055319958679932585
00-0033536,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,34,298.0,1,0.0,0.0,518.0,35.0,14.0,15.48235466580683,0,9.254194997701976,1.0619062864195947,2.2108685483721637,3.1404674134899064,0.0,35.800000000000004,56.8,13,0.07640449438202247,0.1608196212356411,0.026276276276276277,0.2432624385615466,0.10804931109499638,0.047619047619047616,0.1037037037037037,0.09615384615384616,0.077834179357022,0.09596325839980663,0.6696629213483146,0.055909914166469794
00-0033537,2024,REG,137,216,1148.0,5,3.0,33.0,191.0,3,2,1569.0,594.0,49.0,-62.594276007111645,1,5.922104388295908,0.23081758775228056,31,148.0,1,2.0,1.0,8.0,-1.8450406061772135,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,76.72,76.72,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15989329331832772
00-0033553,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,236,1094.0,8,2.0,0.0,67.0,0.07157158606021596,2,47,55,414.0,1,2.0,1.0,-103.0,483.0,17.0,5.554130418913666,0,-56.4488566988567,1.8361380378966936,-0.5807225182146292,2.3477012940948,0.0,206.8,253.8,16,0.10826771653543307,-0.029648819804260217,0.26065839179708583,0.13868251895974143,0.11445949682056954,0.058823529411764705,0.096045197740113,0.09278350515463918,0.08664151311616712,0.10333230333880858,0.8149606299212598,0.19178165001737973
00-0033555,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,50,378.0,5,0.0,0.0,649.0,90.0,25.0,24.44057267723045,0,11.174183633674744,1.6879953827362337,2.391220555116681,4.205847462686028,0.0,67.8,98.8,16,0.102880658436214,0.16136250621581302,0.04440059200789344,0.28341099262697145,0.10341997264021888,0.17857142857142858,0.14792899408284024,0.15228426395939088,0.14099570060582373,0.11845026382646082,0.7777777777777778,0.06736669848629483
00-0033557,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-2.9333236378151923,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000946969696969697
00-0033576,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,14,97.0,1,1.0,0.0,94.0,35.0,5.0,1.9062323512899517,0,7.869047619047619,0.41541698955492057,0.340538894740493,0.8615027106507259,0.0,15.7,26.7,8,0.05363984674329502,0.045454545454545456,0.04151838671411625,0.11682340647857889,0.044824399260628464,0.08333333333333333,0.047619047619047616,0.05128205128205128,0.0640788662969809,0.05252618607516944,0.3716475095785441,0.03690597959804274
00-0033589,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.3470083031570539,0,32,57,351.0,3,0.0,0.0,631.0,60.0,18.0,8.29301634245876,0,9.480138771246986,1.834771397794947,2.438266450149689,4.458943611797203,0.0,53.1,85.10000000000001,14,0.12638580931263857,0.16304909560723513,0.05489478499542543,0.320017990454746,0.12612288896873877,0.17647058823529413,0.1323529411764706,0.13725490196078433,0.15129673860201645,0.13619242882204985,0.7782705099778271,0.08180175330667487
00-0033591,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,56,453.0,1,0.0,0.0,637.0,83.0,21.0,12.031629731719002,0,9.12873745636588,1.913101676540002,3.060719150173586,5.012155919931513,0.0,51.300000000000004,86.30000000000001,11,0.16666666666666666,0.25936482084690554,0.0687655343827672,0.45749185667752446,0.1740968485780169,0.0625,0.16279069767441862,0.15172413793103448,0.11829842428900846,0.15177747886241355,1.3482142857142858,0.0836256516599159
00-0033662,2024,REG,187,308,1844.0,12,5.0,13.0,95.0,2,1,2137.0,942.0,92.0,-23.917515513453274,1,9.278142405075933,0.2132340281666109,26,18.0,0,7.0,2.0,5.0,-18.16656541298903,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,109.56,109.56,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11891633742890635
00-0033699,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,77,367.0,4,1.0,0.0,19.0,4.998703326682188,0,35,41,366.0,0,1.0,0.0,-59.0,424.0,14.0,13.802796869245599,0,-80.625,1.460074260548526,-0.32477303694439597,1.962770264961712,0.0,97.3,132.3,12,0.11420612813370473,-0.020643806857942617,0.32640492686682065,0.154794146714203,0.13156002875629044,0.0,0.10852713178294573,0.09722222222222222,0.06578001437814522,0.10524802300503236,1.0194986072423398,0.1267872886878522
00-0033854,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,30,112.0,0,0.0,0.0,5.0,-8.395482421772975,0,19,28,198.0,1,0.0,0.0,48.0,168.0,8.0,5.609657743816625,0,11.095382395382396,0.8477729630022587,0.15925327639950332,1.3831367379830404,0.0,37.0,56.0,15,0.055666003976143144,0.01179651019906611,0.10831721470019343,0.09293621412346761,0.05717585908172105,0.058823529411764705,0.045454545454545456,0.046632124352331605,0.05799969424674288,0.05750539314772978,0.39363817097415504,0.04674769600641111
00-0033857,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,26,231.0,2,0.0,0.0,143.0,155.0,11.0,1.2846852903427872,0,15.313630229419703,0.794872135961281,0.7926720171136051,1.747178615921445,0.0,35.1,53.1,11,0.06582278481012659,0.05607843137254902,0.09609423434593925,0.1435969223132291,0.08629062383264849,0.11764705882352941,0.0763888888888889,0.08074534161490683,0.10196884132808895,0.09256191083082467,0.5848101265822785,0.05565571021298004
00-0033858,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-1.0,0,0.0,0.0,0.0,-1.640453429252375,0,88,111,884.0,8,2.0,1.0,542.0,510.0,55.0,59.70916966191411,0,50.55942344112465,3.2865398345264736,2.5140843973791736,6.689668829955132,0.0,134.3,222.3,17,0.18781725888324874,0.14605227701428186,0.23076923076923078,0.3985677099362986,0.21902874132804756,0.36363636363636365,0.248868778280543,0.25925925925925924,0.2913325524822056,0.2479502657897108,1.4957698815566836,0.156600025360328
00-0033863,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,9.0,1,0.0,0.0,1.0,8.0,1.0,1.9521412729518488,0,9.0,0.018518518518518517,0.0024875621890547263,0.029519071310116083,0.0,6.9,7.9,1,0.01694915254237288,0.002512562814070352,0.031496062992125984,0.027433779064815606,0.018218623481781375,0.2,0.037037037037037035,0.0625,0.1091093117408907,0.05457489878542511,0.15254237288135594,0.04760183176669077
00-0033869,2024,REG,19,26,179.0,2,0.0,0.0,0.0,0,0,142.0,149.0,7.0,9.716510242314136,0,2.900173611111111,0.08621838833797066,17,1.0,0,1.0,0.0,1.0,-12.08890618814279,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.259999999999998,15.259999999999998,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021941680565940067
00-0033873,2024,REG,392,581,3928.0,26,11.0,36.0,239.0,1,0,3681.0,2300.0,214.0,73.02735926034802,0,18.275815405078966,1.981613516435971,58,307.0,2,1.0,0.0,22.0,24.313266949804724,0,1,1,2.0,0,0.0,0.0,-1.0,3.0,0.0,-0.40306357806548476,0,0.0,0.037037037037037035,-0.00625,0.051180555555555556,0.0,282.02,283.02,16,0.0017152658662092624,-0.00027129679869777537,0.0012958963282937365,0.002355861360355673,0.0005065856129685917,0.0,0.0,0.0,0.00025329280648429586,0.0004052684903748734,0.003430531732418525,0.19585888084593983
00-0033881,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47,64,365.0,1,1.0,1.0,360.0,150.0,17.0,-0.04276347453713836,1,11.606411933985349,2.2914786967418546,1.4673705250490614,4.464377412647125,0.0,42.5,89.5,9,0.24242424242424243,0.15056461731493098,0.18028846153846154,0.4840880574883084,0.20088057237204182,0.125,0.18888888888888888,0.1836734693877551,0.1629402861860209,0.18570445789763346,1.3825757575757576,0.14419668750402784
